title,title_comment,comment
Good Girls,Surprised that I'm addicted,"When I heard about that show I didn't think I had any desire to watch something far-fetched and cheesy. It is neither. Christina Hendricks is amazing, definitely worth the watch, and Matthew Lillard is perfect for this role- just looking at him makes me want to punch him in the face. The younger sister can be annoying but that's the writers fault, and not a reflection of her acting ability. Retta is great and Reno Wilson, although his role is smaller, is perfect. Even the annoying grocery store manager (David Hornsby) is good because you like hating him. Alison Tolman is fun to hate too. All in all? I'm watching the first season for the second time with my husband who likes it too. As one who rarely enjoys free television, I encourage others to stick to original series on Netflix and HBO etc to give it a try. It's a cut above what the three networks usually offer."
Good Girls,Love it!,Comentario no disponible
Good Girls,"Starts off good, declines rapidly","The first two seasons were great. Season three is simply bad. Not thought out, the characters and situations have become repetitive and annoying."
Good Girls,Started well ended terribly,Season 4 is just absolutely awful so many unnecessary stupid story lines that amount to nothing (what was the point of that unbearable English therapist?? ) And the only thing more annoying than Retta (Ruby) is her useless husband Stan. The best thing about this show is Mammy Montana whose acting and looks are fantastic.
Good Girls,3 season is bad,"The first two seasons were great.Third season is pure trash. No development between the characters.Very slow pace and no action.The writers failed to find ideas to move forward. Characters give the impression they don't have any emotions, they just roll with what is happening. It was promising at the beginning but failed to reach its potential."
Good Girls,I'm Happily Surprised,"Unlike other reviewers, I absolutely love this show! The actors are marvelous, the premise is believable, and the comedy actually makes me laugh. I cannot wait for the next episode. How nice to see these dramatic actresses in a new vein. I've even recommended it to my girlfriend in Idaho. Guess I enjoy a difference of opinion then some of the others, but I will look forward to more of these ladies' capers."
Good Girls,Love this show,This show is laugh out loud funny So nice to have a different type of show on TV We are hooked on this one.
Good Girls,A decent show,There's some funny jokes but there's just so many moments where you facepalm & get so angry at their stupidity....
Good Girls,Interesting premise but goes from funny-dumb to frustrating-dumb,Comentario no disponible
Good Girls,loved it,So sad we won't get 5th season. We need it to tie loose ends. Beth & Rio deserved better. Chemistry between actors was out of this world!
Good Girls,Great Show!,"I'm enjoying this show so much! It's nice to see everyday women forced to take on situations like this. The cast works well together. Very diverse, which makes it balanced. Hope to see it return for a second season."
Lovestruck in the City,new take on KD,"This is produced differently than most all KD, One in and i liked it a lot also its not 60-70 min episodes so no need to run the clock out with foolish tactics.ILL give it a fair shot but characters are good only thing that can ruin it is the writers"
Lovestruck in the City,A refreshing drama,"Finally, something different.

What I like most about this drama is that it's a realistic depiction of relationships in today's 21st century. Yes, people can, and will sleep with each other in the early stages of a relationship. I'm so sick of watching other k-dramas that treat 30yr old adults like they're 13yr old kids who have never been kissed before (or freezes during a kiss) let alone any other intimate activities. (In saying that, the last episode does ruin it by doing exactly that!) This drama is refreshing in the sense that it's not your typical love story romance and the filming is unique because it's done in an interview-style manner. I found this strange at first and it was hard to catch on but keep watching and you'll find it all comes together and the storyline becomes riveting. There were many scenes that truly captured the ""moment"" by use of sunlight and light rays to create the right mood and ambience, especially during the beach holiday or romantic scenes. Some scenes were like instagram shots with a perfect filter applied.

The lead actor is gorgeous. I thoroughly enjoyed his acting and looks. I will watch out for more work from Ji Chang Wook. All supporting actors and actresses were also very good and created a significant dynamic. I just found the cop and actress love story introduced in the last episode absolutely useless. They could do without those scenes.

Overall, I recommend this drama if you've watched a lot of k-dramas and looking for different. This is a new style, new age, and refreshing alternative to what you'd normally see."
